day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-04-09,-0.8682300752672542,0.04176000925150647,1.9731614313224453,0.2525749468476055,2.0
2026-04-10,0.32496108594631895,0.3632926504899869,-0.4326235422353409,0.02465165598459018,3.0
2026-04-11,-0.010661333560951558,0.5436708299857954,-0.45055965468557857,0.05566035985516859,3.0
2026-04-12,0.39824268874551993,1.0,0.6932963585135147,1.0,1.0
2026-04-15,-1.1250700155852715,0.2865426013639043,-0.4176994658548545,0.0026015475045553104,3.0
2026-04-17,0.1377317306143102,1.5037495205232523,-0.2557411665955697,0.27982351567224517,2.0
2026-04-18,-0.6079329636542052,1.6601507466510315,-0.45055965468557857,0.05566035985516862,3.0
2026-04-19,3.0780988141360117,0.4552070656357441,-0.465487744948876,0.06970698705982631,2.0
2026-04-21,-0.7135392514015466,1.0,-0.4521964239823839,1.0,1.0
2026-04-22,0.2931356534200006,0.948561557721706,-0.2050939485044153,0.2214233796394486,2.0
2026-04-23,0.5039368200432507,0.5095665989565592,0.12025116238727018,0.9570133564961156,3.0
2026-04-24,-0.0037964258713171412,0.012450835010716983,-0.4523737133521565,0.012156547951171486,2.0
2026-04-25,-0.39850059178191455,1.0041595892336117,-0.1304186240525501,0.7044925347913751,9.0
2026-04-26,0.017845500930420647,0.3364178734408541,-0.49915111252144817,0.12329549560733351,7.0
2026-04-27,-0.6512433290132059,0.7956970546122617,0.5942707262251264,1.4640680433043791,7.0
2026-04-28,0.3697713325729935,0.4323535266616261,0.01569938360522662,0.9275976620625355,7.0
2026-04-29,-0.03633369143527684,1.1955443390728797,1.0867435853847707,1.6560369948441571,12.0
2026-04-30,0.44905320614052746,0.513866297125873,-0.07644286971593843,0.5923788211502303,3.0
2026-05-01,-0.5044280712426352,0.8991701594477101,-0.11571617726744741,0.686630561285715,26.0
2026-05-02,-0.4692298947535211,0.8093118579461273,-0.39832835804139494,0.362992032093248,26.0
2026-05-03,-0.05604163785599711,0.48865740236333727,0.27017918488323456,1.6674888198877238,32.0
2026-05-04,0.2873929900440762,0.9588711880882278,-0.19021466575490678,0.6284415018140209,28.0
2026-05-05,0.26335021894491856,0.7157256798191944,-0.32453958541950667,0.6057277175475935,19.0
2026-05-06,0.09152175101151143,0.601289421786958,-0.25076777871550515,0.613851000874556,9.0
2026-05-07,-0.22949743771260775,0.8295085062719894,0.1971235967122998,0.9426751384635674,11.0
2026-05-08,0.7322947989586346,0.8918961557787913,-0.2887284098634964,0.4518070785518668,9.0
2026-05-09,-0.4121257990366938,1.4853310541600417,1.3938351916027811,1.7465207663435787,3.0
2026-05-10,-1.1722947773505432,1.0794023192827766,-0.51788813905785,0.1387670737473359,5.0
2026-05-11,-0.2505166344910258,0.9397617584446434,0.15782027569432483,1.0269880139393164,5.0
2026-05-12,-0.6020922398671243,0.7931529586657042,0.9685294889903014,1.5850054587150908,6.0
2026-05-13,0.16707362320626,0.5638825070244978,-0.18650363994419075,0.48093024473224594,4.0
2026-05-14,0.8510528565505135,1.0,-0.36166392176071277,1.0,1.0
2026-05-15,-0.3620554520867205,0.8071368707999292,-0.45728798145356186,0.005206723353026512,2.0
2026-05-16,-0.26574364223832586,1.0,0.9768333872922422,1.0,1.0
2026-05-17,-0.2795367823252265,1.0,-0.4161974617027899,1.0,1.0
2026-05-18,0.1131151381579297,0.2301235331674219,-0.4677407511769729,0.06652075509594063,2.0
2026-05-19,0.5927408214587311,1.2956646681890804,-0.5110092643738315,0.0699569834517284,4.0
2026-05-20,-0.20542150688554317,0.17712441606875487,-0.285183093591857,0.43797724903665736,7.0
2026-05-21,-0.4758974461682643,0.8219531228601935,-0.4375167626721017,0.022381030364112365,4.0
2026-05-23,0.8022769321201361,0.7879871105983745,0.11301449269099935,1.3495603068567477,6.0
2026-05-24,0.3353084836277289,0.3784099465255092,-0.4663238833522145,0.08294979053242324,3.0
2026-05-25,0.5092923496464083,1.1155728568292822,-0.47601463734520755,0.08459426105636061,2.0
2026-05-26,0.8408600926225693,0.19697575038700071,0.2570839220907417,0.9585361281819087,2.0
2026-05-27,-0.04960677265536172,1.0,-0.4207034741589837,1.0,1.0
2026-05-28,0.23781429496247614,0.6043819091842199,-0.03321652300484719,0.9349233563231675,5.0
2026-06-02,-0.21057476760892763,1.0,-0.4207034741589837,1.0,1.0
2026-06-03,0.8320142034860132,0.3854284429496455,0.2923924180794595,1.2928840538005273,2.0
2026-06-04,0.6196089068839867,1.0592361805839958,-0.6638966376294704,0.11553911574044373,2.0
